countyFIPS,Population,Cases_begin,Cases_end,Deaths_begin,Deaths_end,Booster_begin,Booster_end,Booster_pct_begin,Booster_pct_end,Booster18_begin,Booster18_end,Booster18_pct_begin,Booster18_pct_end,Booster65_begin,Booster65_end,Booster65_pct_begin,Booster65_pct_end,Complete_begin,Complete_end,Complete_pct_begin,Complete_pct_end,Complete18_begin,Complete18_end,Complete18_pct_begin,Complete18_pct_end,Complete65_begin,Complete65_end,Complete65_pct_begin,Complete65_pct_end,Cases_diff,Cases_diff_pct,Deaths_diff,Deaths_diff_pct
31047,23595,2888,4101,31,31,,,,,,,,,,,,,8178,10335,34.7,43.8,7544,9373,43.9,54.5,2114,2214,52.2,54.7,1213,5.1409196863742315,0,0.0
31049,1794,107,235,1,1,,,,,,,,,,,,,486,571,27.1,31.8,479,557,34.1,39.7,246,268,58.6,63.8,128,7.1348940914158305,0,0.0
31051,5636,611,848,9,9,,,,,,,,,,,,,2061,2256,36.6,40.0,1988,2158,47.4,51.5,679,696,58.2,59.6,237,4.2051100070972325,0,0.0
31053,36565,4964,6755,62,62,,,,,,,,,,,,,16113,17799,44.1,48.7,15176,16594,54.7,59.8,5019,5183,70.7,73.0,1791,4.898126623820594,0,0.0
31055,571327,71755,93875,718,718,,,,,,,,,,,,,310005,338467,54.3,59.2,285926,309198,67.2,72.6,67336,69307,87.7,90.3,22120,3.8716881925762303,0,0.0
31057,1693,185,264,4,4,,,,,,,,,,,,,550,572,32.5,33.8,548,566,39.5,40.8,280,282,63.2,63.7,79,4.666272888363851,0,0.0
31059,5462,507,747,8,8,,,,,,,,,,,,,2391,2692,43.8,49.3,2329,2590,53.2,59.2,1043,1069,82.5,84.6,240,4.393994873672647,0,0.0
31061,2979,242,342,4,4,,,,,,,,,,,,,977,1081,32.8,36.3,945,1036,39.7,43.5,416,435,49.3,51.6,100,3.356831151393085,0,0.0
31063,2627,193,416,1,1,,,,,,,,,,,,,546,657,20.8,25.0,543,646,25.6,30.4,231,250,36.4,39.4,223,8.488770460601447,0,0.0
31065,4676,508,783,5,5,,,,,,,,,,,,,1665,1892,35.6,40.5,1623,1809,44.6,49.7,780,815,65.8,68.8,275,5.881094952951241,0,0.0
31067,21513,2188,2676,19,19,,,,,,,,,,,,,7398,8618,34.4,40.1,7052,8076,42.4,48.6,3012,3198,66.2,70.3,488,2.268395853669874,0,0.0
31069,1837,113,251,1,1,,,,,,,,,,,,,701,787,38.2,42.8,686,766,46.2,51.6,354,380,66.5,71.4,138,7.512248230811105,0,0.0
31071,1969,153,300,1,1,,,,,,,,,,,,,491,548,24.9,27.8,480,532,29.8,33.0,243,257,42.3,44.7,147,7.465718638902996,0,0.0
31073,1990,187,268,5,5,,,,,,,,,,,,,644,733,32.4,36.8,623,705,39.9,45.1,254,264,52.2,54.2,81,4.0703517587939695,0,0.0
31075,623,41,84,4,4,,,,,,,,,,,,,91,115,14.6,18.5,86,109,18.3,23.2,34,37,23.9,26.1,43,6.902086677367576,0,0.0
31077,2356,214,301,1,1,,,,,,,,,,,,,813,887,34.5,37.6,799,863,44.0,47.5,341,352,57.1,59.0,87,3.692699490662139,0,0.0
31079,61353,7863,10740,117,117,,,,,,,,,,,,,23395,26609,38.1,43.4,21919,24658,49.3,55.5,5991,6280,64.7,67.8,2877,4.689257249034277,0,0.0
31081,9324,967,1465,17,17,,,,,,,,,,,,,3485,3900,37.4,41.8,3306,3646,46.7,51.5,1319,1381,69.3,72.5,498,5.341055341055341,0,0.0
31083,3380,219,321,0,0,,,,,,,,,,,,,1168,1285,34.6,38.0,1126,1221,42.1,45.7,567,583,61.4,63.2,102,3.0177514792899407,0,0.0
31085,922,61,86,0,0,,,,,,,,,,,,,178,210,19.3,22.8,173,204,24.5,28.9,71,83,27.5,32.2,25,2.7114967462039044,0,0.0
31087,2762,255,423,5,5,,,,,,,,,,,,,762,868,27.6,31.4,747,849,35.0,39.8,411,432,56.2,59.1,168,6.08254887762491,0,0.0
31089,10067,865,1440,16,16,,,,,,,,,,,,,3494,3943,34.7,39.2,3372,3742,44.8,49.8,1392,1454,62.9,65.7,575,5.711731399622529,0,0.0
31091,682,54,93,2,2,,,,,,,,,,,,,246,273,36.1,40.0,239,265,44.3,49.2,145,147,68.7,69.7,39,5.718475073313783,0,0.0
31093,6445,559,802,10,10,,,,,,,,,,,,,2311,2557,35.9,39.7,2236,2445,45.7,50.0,972,1001,69.7,71.8,243,3.770364623739333,0,0.0
31095,7046,669,940,1,1,,,,,,,,,,,,,3266,3608,46.4,51.2,3160,3455,57.1,62.5,1395,1447,80.9,83.9,271,3.8461538461538463,0,0.0
31097,5071,641,739,9,9,,,,,,,,,,,,,2329,2561,45.9,50.5,2251,2452,54.6,59.5,708,733,73.4,76.0,98,1.932557680930783,0,0.0
31099,6495,690,921,5,5,,,,,,,,,,,,,2545,2831,39.2,43.6,2391,2628,48.9,53.8,854,893,66.4,69.4,231,3.556581986143187,0,0.0
31101,8034,723,1080,10,10,,,,,,,,,,,,,2351,2743,29.3,34.1,2277,2629,35.7,41.2,1082,1144,49.7,52.5,357,4.443614637789395,0,0.0
31103,806,54,100,0,0,,,,,,,,,,,,,195,218,24.2,27.0,192,214,29.1,32.5,104,110,39.5,41.8,46,5.707196029776675,0,0.0
31105,3632,423,583,1,1,,,,,,,,,,,,,1099,1195,30.3,32.9,1069,1156,37.3,40.3,523,542,57.8,59.9,160,4.405286343612334,0,0.0
31107,8332,888,1212,12,12,,,,,,,,,,,,,3488,3824,41.9,45.9,3374,3658,53.5,58.0,1319,1366,62.4,64.6,324,3.8886221795487277,0,0.0
31109,319090,31468,46276,170,170,,,,,,,,,,,,,179891,194202,56.4,60.9,166784,178625,67.6,72.3,41816,42934,91.1,93.5,14808,4.640696982042684,0,0.0
31111,34914,3874,5955,60,60,,,,,,,,,,,,,8435,10388,24.2,29.8,8057,9798,30.1,36.6,3417,3597,48.7,51.3,2081,5.9603597410780775,0,0.0
31113,748,82,107,0,0,,,,,,,,,,,,,120,151,16.0,20.2,115,142,20.1,24.8,65,73,38.5,43.2,25,3.342245989304813,0,0.0
31115,664,42,69,0,0,,,,,,,,,,,,,154,186,23.2,28.0,148,177,28.2,33.7,65,71,37.4,40.8,27,4.066265060240964,0,0.0
31117,494,29,56,1,1,,,,,,,,,,,,,52,65,10.5,13.2,52,65,12.9,16.1,33,38,27.7,31.9,27,5.465587044534413,0,0.0
31119,35099,4303,6610,44,44,,,,,,,,,,,,,12804,14788,36.5,42.1,12253,14039,46.9,53.7,4267,4428,75.0,77.8,2307,6.572836832958204,0,0.0
31121,7755,787,1199,15,15,,,,,,,,,,,,,2710,3108,34.9,40.1,2609,2959,43.4,49.2,1107,1166,68.8,72.5,412,5.312701482914249,0,0.0
31123,4642,513,931,7,7,,,,,,,,,,,,,1346,1502,29.0,32.4,1310,1452,36.3,40.3,568,592,56.5,58.9,418,9.004739336492891,0,0.0
31125,3519,414,586,10,10,,,,,,,,,,,,,863,957,24.5,27.2,848,932,30.9,34.0,331,341,43.2,44.5,172,4.887752202330208,0,0.0
31127,6972,696,1025,15,15,,,,,,,,,,,,,2921,3212,41.9,46.1,2801,3031,51.7,56.0,1049,1086,73.9,76.5,329,4.718875502008032,0,0.0
31129,4148,434,689,11,11,,,,,,,,,,,,,1776,1929,42.8,46.5,1739,1883,52.2,56.5,855,881,75.7,78.0,255,6.147540983606557,0,0.0
31131,16012,1473,2234,10,10,,,,,,,,,,,,,7436,8211,46.4,51.3,6985,7639,57.4,62.8,2543,2621,80.3,82.8,761,4.752685485885586,0,0.0
31133,2613,234,306,1,1,,,,,,,,,,,,,980,1082,37.5,41.4,948,1037,46.3,50.6,467,491,62.3,65.5,72,2.7554535017221586,0,0.0
31135,2891,294,403,11,11,,,,,,,,,,,,,960,1077,33.2,37.3,944,1049,43.3,48.2,449,461,65.5,67.2,109,3.770321687997233,0,0.0
31137,9034,1001,1607,10,10,,,,,,,,,,,,,2796,3265,30.9,36.1,2719,3111,39.4,45.1,1136,1217,59.4,63.6,606,6.707992030108479,0,0.0
31139,7148,642,930,20,20,,,,,,,,,,,,,2282,2507,31.9,35.1,2220,2424,41.5,45.3,883,913,62.9,65.1,288,4.029099048684947,0,0.0
31141,33470,4152,5931,50,50,,,,,,,,,,,,,12209,14234,36.5,42.5,11769,13539,47.7,54.9,3718,3952,63.0,66.9,1779,5.315207648640573,0,0.0
31143,5213,585,845,9,9,,,,,,,,,,,,,1739,2012,33.4,38.6,1703,1933,42.1,47.8,749,781,60.8,63.4,260,4.987531172069826,0,0.0
31145,10724,1214,1830,15,15,,,,,,,,,,,,,3163,3670,29.5,34.2,3076,3526,36.9,42.2,1271,1340,56.3,59.3,616,5.7441253263707575,0,0.0
31147,7865,738,1074,19,19,,,,,,,,,,,,,3493,3744,44.4,47.6,3343,3573,54.1,57.8,1423,1469,72.7,75.1,336,4.272091544818817,0,0.0
31149,1357,102,157,2,2,,,,,,,,,,,,,398,459,29.3,33.8,389,435,36.4,40.7,164,172,45.3,47.5,55,4.053058216654384,0,0.0
31151,14224,2044,2669,2,2,,,,,,,,,,,,,5741,6704,40.4,47.1,5391,6159,51.1,58.4,1716,1785,78.4,81.6,625,4.393982002249719,0,0.0
31153,187196,22854,31113,131,131,,,,,,,,,,,,,96315,108105,51.5,57.7,87259,97278,64.0,71.4,20036,20842,88.4,92.0,8259,4.4119532468642495,0,0.0
31155,21578,2534,3529,16,16,,,,,,,,,,,,,9419,10298,43.7,47.7,8845,9573,54.2,58.7,3027,3095,74.1,75.8,995,4.611178051719344,0,0.0
31157,35618,4193,6454,48,48,,,,,,,,,,,,,11515,13355,32.3,37.5,10916,12510,40.7,46.7,3912,4157,56.0,59.5,2261,6.347913976079511,0,0.0
31159,17284,1761,2426,32,32,,,,,,,,,,,,,7269,8006,42.1,46.3,6842,7476,51.8,56.6,2594,2665,87.4,89.8,665,3.847489007174265,0,0.0
31161,5246,530,832,10,10,,,,,,,,,,,,,1394,1543,26.6,29.4,1348,1486,33.0,36.3,602,632,43.0,45.1,302,5.756767060617613,0,0.0
31163,3001,212,428,4,4,,,,,,,,,,,,,1015,1126,33.8,37.5,977,1074,41.4,45.5,495,515,58.8,61.2,216,7.197600799733422,0,0.0
31165,1166,39,60,0,0,,,,,,,,,,,,,242,270,20.8,23.2,235,263,24.4,27.3,119,127,33.4,35.7,21,1.8010291595197256,0,0.0
31167,5920,372,535,11,11,,,,,,,,,,,,,1338,1530,22.6,25.8,1295,1461,28.9,32.6,510,527,46.0,47.5,163,2.7533783783783785,0,0.0
31169,5003,495,765,4,4,,,,,,,,,,,,,1992,2218,39.8,44.3,1931,2123,50.3,55.3,949,983,74.3,76.9,270,5.396761942834299,0,0.0
31171,722,53,72,1,1,,,,,,,,,,,,,144,170,19.9,23.5,140,162,25.0,29.0,92,100,48.2,52.4,19,2.6315789473684212,0,0.0
31173,7224,848,1122,11,11,,,,,,,,,,,,,3805,4394,52.7,60.8,3386,3841,73.0,82.8,744,801,87.1,93.8,274,3.7929125138427464,0,0.0
31175,4158,327,538,2,2,,,,,,,,,,,,,1127,1270,27.1,30.5,1091,1224,34.0,38.2,507,534,47.3,49.8,211,5.074555074555074,0,0.0
31177,20729,2198,3076,25,25,,,,,,,,,,,,,9696,10621,46.8,51.2,9137,9875,58.1,62.8,3093,3192,80.1,82.6,878,4.23561194461865,0,0.0
31179,9385,1090,1351,7,7,,,,,,,,,,,,,3230,3574,34.4,38.1,3071,3343,40.7,44.3,874,898,55.8,57.3,261,2.7810335641981885,0,0.0
31181,3487,391,536,7,7,,,,,,,,,,,,,1164,1259,33.4,36.1,1135,1217,41.6,44.6,526,542,64.5,66.4,145,4.158302265557786,0,0.0
31183,783,39,80,0,0,,,,,,,,,,,,,184,229,23.5,29.2,184,224,29.1,35.4,86,96,38.6,43.0,41,5.236270753512133,0,0.0
31185,13679,1768,2533,11,11,,,,,,,,,,,,,5968,6667,43.6,48.7,5717,6316,54.4,60.1,2167,2259,75.8,79.0,765,5.59251407266613,0,0.0
32001,24909,2496,4243,50,81,,,,,,,,,,,,,9334,11182,37.5,44.9,8962,10606,46.7,55.2,3445,3644,72.4,76.6,1747,7.013529246457104,31,0.12445300895258742
32003,2266715,304856,353136,5237,6190,,,,,,,,,,,,,1015359,1163215,44.8,51.3,959470,1087970,55.0,62.3,246949,261519,72.1,76.3,48280,2.129954581850828,953,0.042043221137196336
32005,48905,3794,5076,42,68,,,,,,,,,,,,,21933,23592,44.8,48.2,21187,22651,51.6,55.1,9921,10226,68.4,70.5,1282,2.621408853900419,26,0.053164298129025664
32007,52778,5833,9504,70,120,,,,,,,,,,,,,16462,20005,31.2,37.9,15663,18756,40.8,48.8,4337,4730,69.7,76.0,3671,6.955549660843533,50,0.09473644321497594
32009,873,42,62,0,2,,,,,,,,,,,,,296,340,33.9,38.9,289,326,38.5,43.5,119,129,38.1,41.3,20,2.290950744558992,2,0.2290950744558992
32011,2029,70,243,0,1,,,,,,,,,,,,,448,506,22.1,24.9,444,499,29.0,32.6,155,162,46.7,48.8,173,8.526367668802365,1,0.04928536224741252
32013,16831,1418,3133,16,39,,,,,,,,,,,,,5594,6454,33.2,38.3,5419,6111,44.0,49.6,1708,1799,70.4,74.1,1715,10.189531222149604,23,0.13665260531162735
32015,5532,516,850,9,16,,,,,,,,,,,,,1653,2032,29.9,36.7,1619,1942,39.6,47.6,476,512,53.8,57.9,334,6.037599421547361,7,0.1265365148228489
32017,5183,436,711,3,5,,,,,,,,,,,,,1600,1874,30.9,36.2,1549,1791,37.2,43.0,706,740,53.9,56.4,275,5.305807447424272,2,0.03858769052672197
32019,57510,4582,7167,77,123,,,,,,,,,,,,,19139,21994,33.3,38.2,18497,21065,40.9,46.6,6804,7154,55.8,58.7,2585,4.494870457311772,46,0.07998608937576074
32021,4505,404,631,8,12,,,,,,,,,,,,,2128,2373,47.2,52.7,2086,2311,57.6,63.8,887,916,77.5,80.0,227,5.038845726970033,4,0.08879023307436182
32023,46523,3751,4962,120,168,,,,,,,,,,,,,17325,19900,37.2,42.8,16947,19259,43.7,49.6,9021,9567,64.0,67.9,1211,2.6030135631838016,48,0.10317477376781377
32027,6725,999,1171,21,27,,,,,,,,,,,,,2025,2267,30.1,33.7,1986,2204,35.2,39.1,523,539,47.4,48.9,172,2.557620817843866,6,0.08921933085501858
32029,4123,143,231,4,6,,,,,,,,,,,,,724,789,17.6,19.1,700,759,19.3,20.9,307,314,23.1,23.7,88,2.134368178510793,2,0.04850836769342712
32031,471519,54424,68665,739,972,,,,,,,,,,,,,253638,278423,53.8,59.0,239732,260908,64.6,70.3,66154,68439,83.3,86.2,14241,3.020238845094259,233,0.0494147637741003
32033,9580,784,1432,9,16,,,,,,,,,,,,,4122,4664,43.0,48.7,4031,4501,52.8,58.9,1306,1370,74.5,78.1,648,6.764091858037578,7,0.07306889352818371
32510,55916,7504,9424,134,171,,,,,,,,,,,,,30092,33208,53.8,59.4,28815,31482,64.7,70.6,10346,10710,89.4,92.5,1920,3.4337220115888116,37,0.06617068459832606
33001,61303,4718,7762,106,134,,,,,,,,,,,,,32753,35392,53.4,57.7,31331,33634,62.5,67.1,11464,11872,82.0,84.9,3044,4.965499241472685,28,0.04567476306216661
33003,48910,2808,4976,14,22,,,,,,,,,,,,,30079,32703,61.5,66.9,28747,31155,69.4,75.2,11473,12140,81.0,85.7,2168,4.432631363729299,8,0.01635657329789409
33005,76085,4366,7050,39,59,,,,,,,,,,,,,41254,44318,54.2,58.2,39130,41807,62.5,66.8,13344,13831,84.8,87.9,2684,3.527633567720313,20,0.026286390221462837
33007,31563,2274,4134,45,73,,,,,,,,,,,,,16923,19277,53.6,61.1,16295,18397,61.5,69.4,5908,6391,77.3,83.6,1860,5.892975952856192,28,0.08871146595697493
33009,89886,4606,7652,30,37,,,,,,,,,,,,,58833,62662,65.5,69.7,55689,59091,73.7,78.2,17345,18090,90.4,94.3,3046,3.3887368444474113,7,0.007787642124468771
33011,417025,38864,54318,655,720,,,,,,,,,,,,,223970,244515,53.7,58.6,210957,228781,63.4,68.7,53718,56138,79.4,83.0,15454,3.7057730351897367,65,0.015586595527846052
33013,151391,10482,16696,121,147,,,,,,,,,,,,,91285,97263,60.3,64.2,86488,91685,70.4,74.7,27628,28402,97.7,99.9,6214,4.104603311953815,26,0.0171740724349532
33015,309769,26384,36452,278,337,,,,,,,,,,,,,176305,192433,56.9,62.1,165490,179556,66.0,71.6,47973,50050,83.4,87.0,10068,3.250163831758504,59,0.01904645074232735
33017,130633,10905,15938,102,137,,,,,,,,,,,,,69080,75642,52.9,57.9,64847,70599,60.7,66.1,17404,18261,86.3,90.5,5033,3.8527783944332596,35,0.026792617485627675
33019,43146,2096,4807,29,40,,,,,,,,,,,,,23367,25251,54.2,58.5,22363,24015,63.7,68.4,7740,8011,81.2,84.1,2711,6.28331710934965,11,0.02549483150234089
34001,263670,34482,41327,698,698,,,,,,,,,,,,,142907,158449,54.2,60.1,136417,149471,65.5,71.8,39184,40967,79.9,83.6,6845,2.5960480904160503,0,0.0
34003,932202,111399,124405,2905,2905,,,,,,,,,,,,,604646,652903,64.9,70.0,565021,604633,76.8,82.2,136742,142147,83.0,86.3,13006,1.3951911710122913,0,0.0
34005,445349,48534,58592,886,886,,,,,,,,,,,,,274876,301632,61.7,67.7,258993,281816,73.3,79.8,66628,69111,86.1,89.3,10058,2.258453482549641,0,0.0
34007,506471,60398,72042,1346,1346,,,,,,,,,,,,,278690,309590,55.0,61.1,261020,286765,66.5,73.1,63525,66420,77.9,81.5,11644,2.299045749904733,0,0.0
34009,92039,10748,13279,209,209,,,,,,,,,,,,,57563,62501,62.5,67.9,55691,59894,73.2,78.7,21349,22139,84.8,88.0,2531,2.7499212290442094,0,0.0
34011,149527,18443,22062,441,441,,,,,,,,,,,,,58316,67903,39.0,45.4,55347,63463,48.5,55.6,14359,15360,61.4,65.7,3619,2.4202986751556574,0,0.0
34013,798975,100197,109761,3041,3041,,,,,,,,,,,,,443300,505776,55.5,63.3,414062,465017,67.9,76.3,84793,90301,76.3,81.3,9564,1.1970336994273914,0,0.0
34015,291636,33436,41064,648,648,,,,,,,,,,,,,147931,163675,50.7,56.1,138815,152059,60.7,66.5,34935,36632,73.4,77.0,7628,2.6155892962460054,0,0.0
34017,672391,92750,100041,2316,2316,,,,,,,,,,,,,410456,460113,61.0,68.4,388384,430240,72.5,80.3,58970,63506,72.0,77.5,7291,1.0843393204251692,0,0.0
34019,124371,10738,12998,177,177,,,,,,,,,,,,,72821,79922,58.6,64.3,69034,75428,68.6,74.9,18735,19916,77.8,82.7,2260,1.8171438679434917,0,0.0
34021,367430,36328,41725,965,965,,,,,,,,,,,,,207635,231188,56.5,62.9,193115,212515,66.7,73.4,43046,45986,74.9,80.0,5397,1.468851209754239,0,0.0
34023,825062,98396,110405,2376,2376,,,,,,,,,,,,,492241,540801,59.7,65.5,458976,499164,71.0,77.2,100781,105666,78.9,82.7,12009,1.4555269785785796,0,0.0
34025,618795,83628,98046,1647,1647,,,,,,,,,,,,,348246,383672,56.3,62.0,331377,361423,67.7,73.9,88844,92545,79.0,82.3,14418,2.3300123627372553,0,0.0
34027,491845,53503,61370,1245,1245,,,,,,,,,,,,,326820,350304,66.4,71.2,306644,326084,78.8,83.7,74332,76998,85.9,89.0,7867,1.5994876434649128,0,0.0
34029,607186,83167,101488,2182,2182,,,,,,,,,,,,,274527,304371,45.2,50.1,266663,292980,57.9,63.6,103495,107989,74.8,78.1,18321,3.0173620603900617,0,0.0
34031,501826,76948,84370,1948,1948,,,,,,,,,,,,,277964,314194,55.4,62.6,261356,290423,68.3,75.9,58152,61216,77.4,81.4,7422,1.4789986967594346,0,0.0
34033,62385,6708,8470,172,172,,,,,,,,,,,,,27494,31044,44.1,49.8,26236,29345,53.5,59.8,8206,8632,69.1,72.7,1762,2.824396890278112,0,0.0
34035,328934,32309,36441,846,846,,,,,,,,,,,,,207397,224790,63.1,68.3,193381,207899,74.9,80.5,42632,44851,80.2,84.3,4132,1.2561790511166373,0,0.0
34037,140488,15018,18926,309,309,,,,,,,,,,,,,74023,81141,52.7,57.8,70771,76938,62.5,67.9,19394,20282,76.8,80.4,3908,2.7817322475941006,0,0.0
34039,556341,75633,82114,1991,1991,,,,,,,,,,,,,311848,351601,56.1,63.2,289867,322615,68.0,75.6,58269,61885,71.1,75.5,6481,1.1649330176995762,0,0.0
34041,105267,10686,13238,241,241,,,,,,,,,,,,,58498,65158,55.6,61.9,55798,61699,65.7,72.7,17474,18438,88.6,93.5,2552,2.424311512629789,0,0.0
35001,679121,66361,87061,1009,1189,,,,,,,,,,,,,346670,432244,51.0,63.6,319639,400346,59.9,75.0,81917,100863,71.3,87.8,20700,3.0480577098926407,180,0.026504849651240354
35003,3527,124,259,6,8,,,,,,,,,,,,,999,1532,28.3,43.4,975,1499,31.3,48.2,528,853,34.6,55.9,135,3.8276155372838105,2,0.05670541536716756
35005,64615,10693,13824,177,217,,,,,,,,,,,,,20166,26355,31.2,40.8,18952,24551,39.6,51.3,6399,7620,61.3,73.0,3131,4.845624081095721,40,0.061905130387680876
35006,26675,3081,4118,130,148,,,,,,,,,,,,,14356,16657,53.8,62.4,12898,15360,63.0,75.0,3000,4026,67.1,90.1,1037,3.887535145267104,18,0.06747891283973759
35007,11941,955,1615,46,51,,,,,,,,,,,,,4438,6887,37.2,57.7,4198,6592,42.8,67.2,1436,2533,44.0,77.5,660,5.527175278452391,5,0.04187253998827569
35009,48954,6371,7928,89,127,,,,,,,,,,,,,13347,22183,27.3,45.3,12777,21121,35.4,58.4,2318,4463,36.9,71.0,1557,3.180536830493933,38,0.07762389181680762
35011,1748,211,327,3,3,,,,,,,,,,,,,587,826,33.6,47.3,582,803,42.9,59.2,276,357,55.1,71.3,116,6.636155606407323,0,0.0
35013,218195,27033,36294,506,558,,,,,,,,,,,,,109587,146846,50.2,67.3,101408,134671,61.4,81.5,26729,33669,75.5,95.1,9261,4.244368569398932,52,0.023831893489768326
35015,58460,9217,11699,163,216,,,,,,,,,,,,,17488,24606,29.9,42.1,16583,23202,38.6,54.0,4454,6160,52.2,72.2,2482,4.245638043106397,53,0.09066028053369826
35017,26998,1899,3737,43,55,,,,,,,,,,,,,13986,17078,51.8,63.3,13223,16155,60.8,74.2,5694,6658,73.8,86.2,1838,6.807911697162753,12,0.044447736869397736
35019,4300,542,661,15,15,,,,,,,,,,,,,1196,2751,27.8,64.0,1030,2519,30.1,73.6,251,717,29.4,84.1,119,2.7674418604651163,0,0.0
35021,625,14,50,2,4,,,,,,,,,,,,,215,341,34.4,54.6,201,325,36.2,58.6,83,146,33.9,59.6,36,5.76,2,0.32
35023,4198,513,633,10,12,,,,,,,,,,,,,1684,2258,40.1,53.8,1549,2093,47.7,64.4,528,674,56.0,71.5,120,2.8585040495474034,2,0.04764173415912339
35025,71070,11419,14044,211,280,,,,,,,,,,,,,16183,28108,22.8,39.5,15051,25869,30.1,51.8,2522,5628,31.2,69.7,2625,3.6935415787252004,69,0.0970873786407767
35027,19572,2262,3420,22,40,,,,,,,,,,,,,7220,10698,36.9,54.7,6956,10319,43.5,64.5,2614,4517,45.7,79.0,1158,5.916615573267934,18,0.09196811771919068
35028,19369,617,912,7,10,,,,,,,,,,,,,12645,14941,65.3,77.1,11388,13563,75.4,89.8,2650,3323,75.6,94.9,295,1.5230523000671174,3,0.01548866745830967
35029,23709,3619,4535,92,97,,,,,,,,,,,,,12165,15405,51.3,65.0,11343,14245,64.6,81.2,3907,4569,77.6,90.8,916,3.86351174659412,5,0.021089037918090178
35031,71367,13214,16723,488,524,,,,,,,,,,,,,67720,52895,94.9,74.1,58013,45021,99.9,87.8,11490,9447,99.9,99.9,3509,4.916838314627209,36,0.05044348228172685
35033,4521,217,402,8,12,,,,,,,,,,,,,1919,2696,42.4,59.6,1784,2530,47.7,67.6,722,974,55.2,74.5,185,4.092015040920151,4,0.08847600088476001
35035,67490,4884,8281,92,125,,,,,,,,,,,,,26921,36189,39.9,53.6,25198,33987,48.4,65.3,7200,9216,61.6,78.9,3397,5.033338272336643,33,0.048896132760408946
35037,8253,750,1311,12,25,,,,,,,,,,,,,2346,3676,28.4,44.5,2308,3543,35.6,54.6,974,1479,45.9,69.7,561,6.7975281715739735,13,0.15751847812916514
35039,38921,4206,5710,82,87,,,,,,,,,,,,,24023,27429,61.7,70.5,21655,25128,72.3,83.9,5505,7011,70.5,89.7,1504,3.864237815061278,5,0.01284653528943244
35041,18500,2398,3016,63,71,,,,,,,,,,,,,4401,6354,23.8,34.3,4161,5979,29.7,42.7,1063,1542,39.2,56.8,618,3.3405405405405406,8,0.043243243243243246
35043,146748,13729,18788,247,289,,,,,,,,,,,,,84483,95302,57.6,64.9,76542,87325,67.6,77.1,22519,25486,83.1,94.1,5059,3.4474064382478806,42,0.028620492272467088
35045,123958,17179,26595,510,598,,,,,,,,,,,,,75645,80229,61.0,64.7,67682,71408,73.8,77.9,16875,18910,87.0,97.5,9416,7.596121266880718,88,0.07099178754094129
35047,27277,1941,3030,17,29,,,,,,,,,,,,,11316,16814,41.5,61.6,10429,15664,46.3,69.6,3222,4851,52.2,78.7,1089,3.9923745279906147,12,0.043993107746453056
35049,150358,11690,14930,156,184,,,,,,,,,,,,,89745,111064,59.7,73.9,83923,104383,67.7,84.2,28355,36323,74.4,95.3,3240,2.154857074448982,28,0.018622221631040582
35051,10791,862,1311,52,59,,,,,,,,,,,,,4765,6634,44.2,61.5,4600,6405,50.6,70.5,2325,3139,57.6,77.7,449,4.160874803076638,7,0.06486887220832174
35053,16637,1475,2118,61,64,,,,,,,,,,,,,8386,10343,50.4,62.2,7754,9634,59.9,74.4,1845,2651,55.3,79.5,643,3.864879485484162,3,0.018032097132896555
35055,32723,2021,2860,56,71,,,,,,,,,,,,,18982,24786,58.0,75.7,17620,23221,65.2,85.9,6739,8470,74.8,94.0,839,2.5639458484857744,15,0.04583931791094949
35057,15461,1073,1676,16,21,,,,,,,,,,,,,5509,6794,35.6,43.9,5196,6402,42.1,51.9,1854,2231,55.9,67.2,603,3.900135825625768,5,0.032339434706681325
35059,4059,276,428,10,12,,,,,,,,,,,,,746,1724,18.4,42.5,713,1646,21.6,49.9,201,643,22.7,72.5,152,3.7447647203744765,2,0.04927322000492732
35061,76688,7866,10760,128,166,,,,,,,,,,,,,33226,41259,43.3,53.8,30839,38242,52.4,65.0,9373,11015,67.1,78.8,2894,3.7737325266012935,38,0.04955142916753599
36001,305506,26925,34293,364,412,,,,,,,,,,,,,193817,208535,63.4,68.3,182506,194655,73.1,77.9,47159,48717,88.5,91.4,7368,2.4117365943713054,48,0.015711639051278863
36003,46091,3721,5951,89,122,,,,,,,,,,,,,16400,18372,35.6,39.9,15472,17260,42.0,46.9,5597,5868,61.8,64.8,2230,4.838254756893971,33,0.07159749191816189
36005,1418207,189117,203684,6631,6794,,,,,,,,,,,,,711811,903147,50.2,63.7,669777,830328,62.6,77.6,142666,152978,75.6,81.0,14567,1.0271420180551922,163,0.011493385662318688
36007,190488,20109,28142,371,433,,,,,,,,,,,,,103446,112203,54.3,58.9,98137,105701,63.9,68.8,30725,31762,83.1,85.9,8033,4.217063542060393,62,0.03254798202511444
36009,76117,6157,9932,94,156,,,,,,,,,,,,,35102,38911,46.1,51.1,33115,36468,55.7,61.3,11471,12018,76.4,80.0,3775,4.959470289160109,62,0.08145355176898722
36011,76576,7164,9680,96,113,,,,,,,,,,,,,38526,41787,50.3,54.6,36366,39166,59.0,63.5,11507,11865,75.8,78.1,2516,3.285624738821563,17,0.02220016715419975
36013,126903,9713,14898,151,192,,,,,,,,,,,,,61631,68568,48.6,54.0,58484,64553,57.7,63.7,20238,21361,77.0,81.3,5185,4.085797814078469,41,0.032308140863494164
